1146.406622991577,970.3830715105678
1142.3124272436503,969.5291916599799
1138.2182314957236,968.675311809392
1134.124035747797,967.8139658526678
1130.0298399998703,966.9469625579045
1125.9356442519436,966.0867296684473
1121.8414485040169,965.2495136369516
1117.7472527560903,964.4630935884675
1113.6530570081636,963.7139287746695
1109.5588612602369,962.9486932257795
1105.4646655123101,962.2472829204916
1101.3704697643834,961.6021362352913
1097.276274016457,960.9833897882379
1093.1820782685302,960.4482434702718
1089.0878825206034,960.0242712519125
1084.9936867726767,959.6589522037065
1080.8994910247502,959.3085914687481
1076.8052952768235,959.1231352841675
1072.7110995288967,959.0466405244733
1068.61690378097,959.0449607487083
1064.5227080330433,959.1559772454225
